exp_id	model_key	window	stride	weight_mode	data_jsonl	model_dir	n_windows	variant	threshold	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision_iou50	segment_recall_iou50	segment_f1_iou50	mean_matched_iou	boundary_precision_100bp	boundary_recall_100bp	boundary_f1_100bp	median_boundary_error_bp	mean_pred_fragments_per_true_te	median_pred_fragments_per_true_te	split_true_te_rate	missed_true_te_rate	pred_short_fragment_rate	mean_pred_segment_len	chrom
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	350312	66433	18319	801928	0.8405907689354402	0.9503053188690045	0.8920873568838364	0.29800596931912254	0.3369019363100166	1236992	704	2436	251	2185	453	0.10303776683087028	0.3565340909090909	0.15987261146496815	0.8382820603507055	0.07594417077175698	0.2627840909090909	0.11783439490445861	13.5	1.1022727272727273	1.0	0.05823863636363636	0.07670454545454546	0.854679802955665	171.07758620689654	chr1
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	350312.0	66433.0	18319.0	801928.0	0.8405907689354402	0.9503053188690044	0.8920873568838366	0.29800596931912254	0.3369019363100166	1236992.0	704.0	2436.0	251.0	2185.0	453.0	0.10303776683087028	0.3565340909090909	0.15987261146496815	0.8382820603507054	0.07594417077175698	0.2627840909090909	0.11783439490445863	13.5	1.1022727272727273	1.0	0.05823863636363636	0.07670454545454546	0.854679802955665	171.07758620689654	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	350207	72527	18424	795834	0.8284334829940341	0.9500204811857929	0.8850707322158549	0.29800596931912254	0.34174351976407286	1236992	704	324	196	128	508	0.6049382716049383	0.2784090909090909	0.3813229571984436	0.8121252086898215	0.39814814814814814	0.18323863636363635	0.2509727626459144	23.25	0.9133522727272727	1.0	0.002840909090909091	0.08948863636363637	0.0	1304.7345679012346	chr1
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	350207.0	72527.0	18424.0	795834.0	0.8284334829940341	0.950020481185793	0.8850707322158547	0.29800596931912254	0.34174351976407286	1236992.0	704.0	324.0	196.0	128.0	508.0	0.6049382716049383	0.2784090909090909	0.3813229571984436	0.8121252086898214	0.39814814814814814	0.18323863636363635	0.2509727626459144	23.25	0.9133522727272727	1.0	0.002840909090909091	0.08948863636363637	0.0	1304.7345679012346	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	350248	75121	18383	793240	0.8233980379388249	0.9501317035192374	0.8822367758186397	0.29800596931912254	0.3438736871378311	1236992	704	284	166	118	538	0.5845070422535211	0.23579545454545456	0.3360323886639676	0.8012668130586834	0.3591549295774648	0.14488636363636365	0.20647773279352227	30.25	0.9048295454545454	1.0	0.0	0.09517045454545454	0.0	1497.7781690140846	chr1
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	350248.0	75121.0	18383.0	793240.0	0.8233980379388249	0.9501317035192374	0.8822367758186398	0.29800596931912254	0.3438736871378311	1236992.0	704.0	284.0	166.0	118.0	538.0	0.5845070422535211	0.23579545454545456	0.3360323886639676	0.8012668130586834	0.3591549295774648	0.14488636363636365	0.2064777327935223	30.25	0.9048295454545454	1.0	0.0	0.09517045454545454	0.0	1497.7781690140846	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	350509	82268	18122	786093	0.8099067187027037	0.9508397286175064	0.8747329699728478	0.29800596931912254	0.3498624081643212	1236992	704	251	140	111	564	0.5577689243027888	0.19886363636363635	0.2931937172774869	0.787811882316712	0.33067729083665337	0.11789772727272728	0.17382198952879582	35.5	0.9105113636363636	1.0	0.0	0.08948863636363637	0.0	1724.211155378486	chr1
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	350509.0	82268.0	18122.0	786093.0	0.8099067187027037	0.9508397286175063	0.8747329699728479	0.29800596931912254	0.3498624081643212	1236992.0	704.0	251.0	140.0	111.0	564.0	0.5577689243027888	0.19886363636363635	0.2931937172774869	0.7878118823167118	0.33067729083665337	0.11789772727272728	0.17382198952879582	35.5	0.9105113636363636	1.0	0.0	0.08948863636363637	0.0	1724.211155378486	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	346566	43967	22065	824394	0.8874179646790412	0.9401433954279482	0.9130201115964404	0.29800596931912254	0.31571182352028143	1236992	704	364	265	99	439	0.728021978021978	0.37642045454545453	0.49625468164794007	0.8502098076398067	0.5604395604395604	0.2897727272727273	0.38202247191011235	12.0	0.9076704545454546	1.0	0.009943181818181818	0.10227272727272728	0.057692307692307696	1072.892857142857	chr1
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/western_clawed_frog/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	346566.0	43967.0	22065.0	824394.0	0.8874179646790412	0.9401433954279482	0.9130201115964404	0.29800596931912254	0.31571182352028143	1236992.0	704.0	364.0	265.0	99.0	439.0	0.728021978021978	0.37642045454545453	0.49625468164794007	0.8502098076398067	0.5604395604395604	0.2897727272727273	0.38202247191011235	12.0	0.9076704545454546	1.0	0.009943181818181818	0.10227272727272728	0.0576923076923077	1072.892857142857	WEIGHTED_MEAN
