exp_id	model_dir	data_jsonl	window	stride	weight_mode	n_windows	chrom	variant	threshold	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.5	5	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	12	1407	2829	0.008456659619450317	0.004223864836325237	0.005633802816901408	0.6698838382518235	0.0007047216349541931	0.00035198873636043646	0.0004694835680751173	19.5	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.5	10	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	12	1407	2829	0.008456659619450317	0.004223864836325237	0.005633802816901408	0.6698838382518235	0.0021141649048625794	0.0010559662090813093	0.001408450704225352	19.5	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.5	25	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	12	1407	2829	0.008456659619450317	0.004223864836325237	0.005633802816901408	0.6698838382518235	0.0035236081747709656	0.0017599436818021823	0.002347417840375587	19.5	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.5	50	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	12	1407	2829	0.008456659619450317	0.004223864836325237	0.005633802816901408	0.6698838382518235	0.004933051444679351	0.0024639211545230554	0.003286384976525822	19.5	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.5	100	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	12	1407	2829	0.008456659619450317	0.004223864836325237	0.005633802816901408	0.6698838382518235	0.008456659619450317	0.004223864836325237	0.005633802816901408	19.5	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.7	5	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	4	1415	2837	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	0.8640130538487465	0.0007047216349541931	0.00035198873636043646	0.0004694835680751173	6.75	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.7	10	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	4	1415	2837	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	0.8640130538487465	0.0021141649048625794	0.0010559662090813093	0.001408450704225352	6.75	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.7	25	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	4	1415	2837	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	0.8640130538487465	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	6.75	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.7	50	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	4	1415	2837	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	0.8640130538487465	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	6.75	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/rice/1/rice/test/data.jsonl.gz	4096	4096	triangular	1200	1	raw_threshold	0.5	0.7	100	4713	88044	7556	1294305	3520582	0.9209623430962343	0.06369158584409582	0.11914348871307467	0.28150955292214397	0.019468537438343692	4910487	2841	1419	4	1415	2837	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	0.8640130538487465	0.0028188865398167725	0.0014079549454417458	0.0018779342723004692	6.75	0.8858350951374208	1206	0.8797678275290216	0.013134076997177382	0.44280183034142906	0.02393523407250968	0.9633931714185147
