exp_id	model_dir	data_jsonl	window	stride	weight_mode	n_windows	chrom	variant	threshold	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.5	5	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1948	10658	1709	0.1545295890845629	0.5326770576975663	0.23956219639672877	0.8579103281928407	0.048706964937331426	0.16789718348372984	0.07550882371026256	8.5	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.5	10	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1948	10658	1709	0.1545295890845629	0.5326770576975663	0.23956219639672877	0.8579103281928407	0.07115659209900048	0.24528301886792453	0.11031175059952038	8.5	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.5	25	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1948	10658	1709	0.1545295890845629	0.5326770576975663	0.23956219639672877	0.8579103281928407	0.10042836744407425	0.34618539786710417	0.15569083194982475	8.5	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.5	50	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1948	10658	1709	0.1545295890845629	0.5326770576975663	0.23956219639672877	0.8579103281928407	0.11827701094716801	0.4077112387202625	0.18336100350488838	8.5	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.7	5	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1549	11057	2108	0.1228779946057433	0.42357123325129886	0.19049375883908257	0.9250656217351368	0.048706964937331426	0.16789718348372984	0.07550882371026256	5.0	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.7	10	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1549	11057	2108	0.1228779946057433	0.42357123325129886	0.19049375883908257	0.9250656217351368	0.07115659209900048	0.24528301886792453	0.11031175059952038	5.0	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.7	25	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1549	11057	2108	0.1228779946057433	0.42357123325129886	0.19049375883908257	0.9250656217351368	0.09931778518165953	0.3423571233251299	0.15396913238639856	5.0	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.7	50	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1549	11057	2108	0.1228779946057433	0.42357123325129886	0.19049375883908257	0.9250656217351368	0.11232746311280342	0.38720262510254305	0.17413761298653385	5.0	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.8	5	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1364	11242	2293	0.1082024432809773	0.37298331966092424	0.16774272889380804	0.9489908409843623	0.048706964937331426	0.16789718348372984	0.07550882371026256	4.0	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
P1-C1-STRUCTURE-20260824-pilot_ce_12059558_0	software_outputs/p1_c1_structure_20260824/runs/pilot_ce_12059558_0	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/human_h0_w8192/test/data.jsonl.gz	8192	8192	triangular	300	chr17	raw_threshold	0.5	0.8	10	0	1070208	125721	68436	1193235	0.8948758663766829	0.939896930032565	0.9168340420282424	0.4633154296875	0.486624755859375	2457600	3657	12606	1364	11242	2293	0.1082024432809773	0.37298331966092424	0.16774272889380804	0.9489908409843623	0.0709186101856259	0.24446267432321575	0.10994281497878622	4.0	0.3328573695065842	10232	0.21853010164190775	0.006940751824796547	1.558381186765108	0.14766201804757997	0.04922067268252666
