exp_id	model_key	window	stride	weight_mode	data_jsonl	model_dir	n_windows	variant	threshold	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision_iou50	segment_recall_iou50	segment_f1_iou50	mean_matched_iou	boundary_precision_100bp	boundary_recall_100bp	boundary_f1_100bp	median_boundary_error_bp	mean_pred_fragments_per_true_te	median_pred_fragments_per_true_te	split_true_te_rate	missed_true_te_rate	pred_short_fragment_rate	mean_pred_segment_len	chrom
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	792899	96698	1257	344090	0.8913013420683747	0.9984171875550899	0.9418234147170043	0.6430704550165838	0.7203541213204809	1234944	595	1435	65	1370	530	0.04529616724738676	0.1092436974789916	0.06403940886699508	0.8102448635437298	0.020209059233449476	0.04873949579831933	0.028571428571428574	116.5	1.119327731092437	1.0	0.023529411764705882	0.008403361344537815	0.8975609756097561	619.9282229965157	chr3R
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	raw_threshold	0.35	792899.0	96698.0	1257.0	344090.0	0.8913013420683747	0.9984171875550899	0.9418234147170044	0.6430704550165838	0.7203541213204809	1234944.0	595.0	1435.0	65.0	1370.0	530.0	0.04529616724738676	0.1092436974789916	0.06403940886699508	0.8102448635437298	0.020209059233449476	0.04873949579831933	0.02857142857142857	116.5	1.119327731092437	1.0	0.023529411764705882	0.008403361344537815	0.897560975609756	619.9282229965157	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	793194	100790	962	339998	0.8872574900669363	0.9987886510962581	0.9397253782269244	0.6430704550165838	0.7239065091210614	1234944	595	118	44	74	551	0.3728813559322034	0.07394957983193277	0.12342215988779803	0.7833809258964156	0.1694915254237288	0.03361344537815126	0.05610098176718093	118.0	0.9899159663865547	1.0	0.0	0.010084033613445379	0.0	7576.135593220339	chr3R
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap50_min80	0.35	793194.0	100790.0	962.0	339998.0	0.8872574900669363	0.9987886510962581	0.9397253782269245	0.6430704550165838	0.7239065091210614	1234944.0	595.0	118.0	44.0	74.0	551.0	0.3728813559322034	0.07394957983193277	0.12342215988779803	0.7833809258964156	0.1694915254237288	0.03361344537815126	0.056100981767180924	118.0	0.9899159663865547	1.0	0.0	0.010084033613445379	0.0	7576.135593220338	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	793237	102429	919	338359	0.8856392896459171	0.9988427966293776	0.9388408956683011	0.6430704550165838	0.7252685141998342	1234944	595	109	40	69	555	0.3669724770642202	0.06722689075630252	0.11363636363636363	0.7798977025418974	0.1651376146788991	0.030252100840336135	0.05113636363636364	183.75	0.9915966386554622	1.0	0.0	0.008403361344537815	0.0	8217.119266055046	chr3R
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap100_min100	0.35	793237.0	102429.0	919.0	338359.0	0.8856392896459171	0.9988427966293776	0.9388408956683012	0.6430704550165838	0.7252685141998342	1234944.0	595.0	109.0	40.0	69.0	555.0	0.3669724770642202	0.06722689075630252	0.11363636363636363	0.7798977025418974	0.1651376146788991	0.030252100840336135	0.05113636363636364	183.75	0.9915966386554622	1.0	0.0	0.008403361344537815	0.0	8217.119266055046	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	793352	104240	804	336548	0.8838670576386599	0.9989876044505109	0.9379080099400147	0.6430704550165838	0.7268280990878938	1234944	595	99	33	66	562	0.3333333333333333	0.05546218487394958	0.09510086455331411	0.7856322540774339	0.16161616161616163	0.02689075630252101	0.046109510086455335	212.5	0.9915966386554622	1.0	0.0	0.008403361344537815	0.0	9066.585858585859	chr3R
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	gap200_min100	0.35	793352.0	104240.0	804.0	336548.0	0.8838670576386598	0.9989876044505109	0.9379080099400147	0.6430704550165838	0.7268280990878938	1234944.0	595.0	99.0	33.0	66.0	562.0	0.3333333333333333	0.05546218487394958	0.09510086455331411	0.7856322540774339	0.16161616161616163	0.02689075630252101	0.046109510086455335	212.5	0.9915966386554622	1.0	0.0	0.008403361344537815	0.0	9066.585858585859	WEIGHTED_MEAN
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	790014	75804	4142	364984	0.9124481126518507	0.9947844000423091	0.9518390047073028	0.6430704550165838	0.7010989972014925	1234944	595	166	72	94	523	0.43373493975903615	0.12100840336134454	0.1892247043363995	0.8034865059732739	0.20481927710843373	0.05714285714285714	0.08935611038107752	76.25	0.9714285714285714	1.0	0.0067226890756302525	0.03529411764705882	0.05421686746987952	5215.77108433735	chr3R
PIPE-TEFM-LOCK-20260619	generanno	4096	2048	triangular	software_outputs/tefm_lock/PIPE-TEFM-LOCK-20260619/data/segment_primary/fruit_fly/test/data.jsonl.gz	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	600	hmm_penalty2	0.35	790014.0	75804.0	4142.0	364984.0	0.9124481126518507	0.994784400042309	0.9518390047073028	0.6430704550165838	0.7010989972014925	1234944.0	595.0	166.0	72.0	94.0	523.0	0.4337349397590362	0.12100840336134454	0.1892247043363995	0.8034865059732739	0.20481927710843373	0.05714285714285714	0.08935611038107752	76.25	0.9714285714285714	1.0	0.0067226890756302525	0.03529411764705882	0.054216867469879526	5215.77108433735	WEIGHTED_MEAN
