exp_id	model_dir	data_jsonl	window	stride	weight_mode	n_windows	chrom	variant	threshold	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	5	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	752	14006	324	0.050955414012738856	0.6988847583643123	0.09498547429581913	0.8228770430514586	0.004539910556986042	0.062267657992565055	0.008462801566249843	16.0	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	10	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	752	14006	324	0.050955414012738856	0.6988847583643123	0.09498547429581913	0.8228770430514586	0.010638297872340425	0.14591078066914498	0.019830743968675003	16.0	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	25	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	752	14006	324	0.050955414012738856	0.6988847583643123	0.09498547429581913	0.8228770430514586	0.02364819081176311	0.3243494423791822	0.04408235442718201	16.0	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	50	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	752	14006	324	0.050955414012738856	0.6988847583643123	0.09498547429581913	0.8228770430514586	0.03713240276460225	0.5092936802973977	0.06921813818365542	16.0	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	100	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	752	14006	324	0.050955414012738856	0.6988847583643123	0.09498547429581913	0.8228770430514586	0.046551023173871796	0.6384758364312267	0.08677529367184539	16.0	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	5	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	609	14149	467	0.041265754167231335	0.5659851301115242	0.07692307692307693	0.8731255284748896	0.004539910556986042	0.062267657992565055	0.008462801566249843	12.5	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	10	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	609	14149	467	0.041265754167231335	0.5659851301115242	0.07692307692307693	0.8731255284748896	0.010638297872340425	0.14591078066914498	0.019830743968675003	12.5	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	25	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	609	14149	467	0.041265754167231335	0.5659851301115242	0.07692307692307693	0.8731255284748896	0.023309391516465647	0.31970260223048325	0.043450802071491726	12.5	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	50	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	609	14149	467	0.041265754167231335	0.5659851301115242	0.07692307692307693	0.8731255284748896	0.034015449247865565	0.46654275092936803	0.06340785651130477	12.5	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/chicken/chr2/chicken/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	100	0	254157	289765	32652	1881026	0.46726736554138276	0.8861542001820026	0.6118876026054162	0.116702880859375	0.22132242838541666	2457600	1076	14758	609	14149	467	0.041265754167231335	0.5659851301115242	0.07692307692307693	0.8731255284748896	0.03997831684510096	0.5483271375464684	0.07452317797145382	12.5	0.13328364277002303	13322	0.09060201170995347	0.004667938978444112	2.0148698884758365	0.2843866171003718	0.08550185873605948
