exp_id	model_dir	data_jsonl	window	stride	weight_mode	n_windows	chrom	variant	threshold	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	5	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1533	24923	1643	0.0579452676141518	0.48268261964735515	0.10346922246220304	0.7952974302058753	0.006841548231025099	0.05698992443324937	0.012216522678185746	16.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	10	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1533	24923	1643	0.0579452676141518	0.48268261964735515	0.10346922246220304	0.7952974302058753	0.013456304807983066	0.11209068010075567	0.0240280777537797	16.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	25	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1533	24923	1643	0.0579452676141518	0.48268261964735515	0.10346922246220304	0.7952974302058753	0.027857574841245843	0.2320528967254408	0.049743520518358536	16.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	50	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1533	24923	1643	0.0579452676141518	0.48268261964735515	0.10346922246220304	0.7952974302058753	0.03881917145449047	0.32336272040302266	0.06931695464362851	16.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	100	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1533	24923	1643	0.0579452676141518	0.48268261964735515	0.10346922246220304	0.7952974302058753	0.04728605987299667	0.3938916876574307	0.08443574514038876	16.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	5	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1096	25360	2080	0.04142727547626247	0.345088161209068	0.07397408207343413	0.8732631037013245	0.006841548231025099	0.05698992443324937	0.012216522678185746	10.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	10	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1096	25360	2080	0.04142727547626247	0.345088161209068	0.07397408207343413	0.8732631037013245	0.013418506198971877	0.11177581863979849	0.023960583153347734	10.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	25	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1096	25360	2080	0.04142727547626247	0.345088161209068	0.07397408207343413	0.8732631037013245	0.027101602661022073	0.22575566750629722	0.04839362850971922	10.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	50	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1096	25360	2080	0.04142727547626247	0.345088161209068	0.07397408207343413	0.8732631037013245	0.0351527063804052	0.29282115869017633	0.06276997840172786	10.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/mouse/chr2/mouse/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	100	567	765693	623016	108353	959971	0.5513703734907746	0.8760328403768223	0.6767794127070761	0.35573229989178007	0.5651975370294172	2457033	3176	26456	1096	25360	2080	0.04142727547626247	0.345088161209068	0.07397408207343413	0.8732631037013245	0.03881917145449047	0.32336272040302266	0.06931695464362851	10.5	0.212276988206834	23086	0.16867365502902193	0.0055606819362355705	2.204345088161209	0.23299748110831234	0.06863979848866499
