exp_id	model_dir	data_jsonl	window	stride	weight_mode	n_windows	chrom	variant	threshold	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	5	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	130	32241	1121	0.004015940193382966	0.10391686650679456	0.007733031943370411	0.7025915789319859	0.00018535108584844459	0.004796163069544364	0.0003569091666170959	35.5	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	10	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	130	32241	1121	0.004015940193382966	0.10391686650679456	0.007733031943370411	0.7025915789319859	0.00037070217169688917	0.009592326139088728	0.0007138183332341918	35.5	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	25	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	130	32241	1121	0.004015940193382966	0.10391686650679456	0.007733031943370411	0.7025915789319859	0.0009576472768836304	0.02478017585931255	0.0018440306941883292	35.5	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	50	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	130	32241	1121	0.004015940193382966	0.10391686650679456	0.007733031943370411	0.7025915789319859	0.0018844027061258534	0.04876099120703437	0.0036285765272738085	35.5	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.5	100	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	130	32241	1121	0.004015940193382966	0.10391686650679456	0.007733031943370411	0.7025915789319859	0.0027493744400852614	0.07114308553157474	0.00529415263815359	35.5	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	5	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	61	32310	1190	0.0018844027061258534	0.04876099120703437	0.0036285765272738085	0.8279440562527484	0.00018535108584844459	0.004796163069544364	0.0003569091666170959	18.0	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	10	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	61	32310	1190	0.0018844027061258534	0.04876099120703437	0.0036285765272738085	0.8279440562527484	0.00037070217169688917	0.009592326139088728	0.0007138183332341918	18.0	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	25	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	61	32310	1190	0.0018844027061258534	0.04876099120703437	0.0036285765272738085	0.8279440562527484	0.0008649717339594081	0.02238209432454037	0.0016655761108797808	18.0	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	50	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	61	32310	1190	0.0018844027061258534	0.04876099120703437	0.0036285765272738085	0.8279440562527484	0.0013283494485805197	0.03437250199840128	0.0025578490274225213	18.0	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/animal_fine/western_clawed_frog/chr2/western_clawed_frog/test/data.jsonl.gz	2048	2048	triangular	1200	chr2	raw_threshold	0.5	0.7	100	16755	219677	268234	270119	1682815	0.45023990030968764	0.4485071335821444	0.44937184657571233	0.2006665724370044	0.19989429890058566	2440845	1251	32371	61	32310	1190	0.0018844027061258534	0.04876099120703437	0.0036285765272738085	0.8279440562527484	0.0015754842297117792	0.0407673860911271	0.0030337279162453157	18.0	0.3253529393593031	31465	0.3229302399491498	0.0042102210516742405	8.673860911270983	0.4612310151878497	0.3645083932853717
