exp_id	model_dir	data_jsonl	window	stride	weight_mode	n_windows	chrom	variant	threshold	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.5	5	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	92	65138	1264	0.001410393990495171	0.06784660766961652	0.0027633436458114322	0.6681322665977593	6.132147784761612e-05	0.0029498525073746312	0.00012014537590484486	38.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.5	10	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	92	65138	1264	0.001410393990495171	0.06784660766961652	0.0027633436458114322	0.6681322665977593	0.00012264295569523224	0.0058997050147492625	0.00024029075180968972	38.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.5	25	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	92	65138	1264	0.001410393990495171	0.06784660766961652	0.0027633436458114322	0.6681322665977593	0.00035259849762379273	0.01696165191740413	0.0006908359114528581	38.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.5	50	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	92	65138	1264	0.001410393990495171	0.06784660766961652	0.0027633436458114322	0.6681322665977593	0.0006438755173999694	0.030973451327433628	0.001261526447000871	38.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.5	100	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	92	65138	1264	0.001410393990495171	0.06784660766961652	0.0027633436458114322	0.6681322665977593	0.000996474015023762	0.04793510324483776	0.0019523623584537287	38.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.7	5	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	33	65197	1323	0.000505902192242833	0.024336283185840708	0.0009911993512149702	0.816540744020197	4.5991108385712095e-05	0.0022123893805309734	9.010903192863363e-05	19.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.7	10	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	33	65197	1323	0.000505902192242833	0.024336283185840708	0.0009911993512149702	0.816540744020197	9.198221677142419e-05	0.004424778761061947	0.00018021806385726727	19.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.7	25	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	33	65197	1323	0.000505902192242833	0.024336283185840708	0.0009911993512149702	0.816540744020197	0.0002452859113904645	0.011799410029498525	0.00048058150361937943	19.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.7	50	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	33	65197	1323	0.000505902192242833	0.024336283185840708	0.0009911993512149702	0.816540744020197	0.00036792886708569676	0.017699115044247787	0.0007208722554290691	19.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.7	100	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	33	65197	1323	0.000505902192242833	0.024336283185840708	0.0009911993512149702	0.816540744020197	0.00042925034493331287	0.02064896755162242	0.0008410176313339139	19.5	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.8	5	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	16	65214	1340	0.0002452859113904645	0.011799410029498525	0.00048058150361937943	0.8828675550060705	4.5991108385712095e-05	0.0022123893805309734	9.010903192863363e-05	16.75	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
PIPE-TEFM-FINAL-STRICTSEG-20260629	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv3_100m_pre_H0_w2048_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w2048/plant_fine/rice/1/rice/test/data.jsonl.gz	2048	2048	triangular	1200	1	raw_threshold	0.5	0.8	10	3386	280881	260019	459910	1453404	0.5192845257903494	0.3791636237481287	0.4382975303719851	0.30184450092779197	0.22039642834732423	2454214	1356	65230	16	65214	1340	0.0002452859113904645	0.011799410029498525	0.00048058150361937943	0.8828675550060705	9.198221677142419e-05	0.004424778761061947	0.00018021806385726727	16.75	0.5446113751341407	64198	0.5458425496121374	0.003744484320329255	26.39896755162242	0.6858407079646017	0.21755162241887904
