exp_id	model_key	window	stride	weight_mode	data_jsonl	model_dir	n_windows	variant	threshold	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision_iou50	segment_recall_iou50	segment_f1_iou50	mean_matched_iou	boundary_precision_100bp	boundary_recall_100bp	boundary_f1_100bp	median_boundary_error_bp	mean_pred_fragments_per_true_te	median_pred_fragments_per_true_te	split_true_te_rate	missed_true_te_rate	pred_short_fragment_rate	mean_pred_segment_len	chrom
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	raw_threshold	0.35	1542444	795759	15328	104069	0.659670695829233	0.9901603058727465	0.7918141158503328	0.6338590494791667	0.951417236328125	2457600	693	2342	62	2280	631	0.026473099914602904	0.08946608946608947	0.040856672158154854	0.7310697729234944	0.008539709649871904	0.02886002886002886	0.013179571663920923	453.5	1.608946608946609	1.0	0.11255411255411256	0.007215007215007215	0.8526900085397097	998.3787361229719	chr1
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	raw_threshold	0.35	1542444.0	795759.0	15328.0	104069.0	0.659670695829233	0.9901603058727466	0.7918141158503328	0.6338590494791667	0.951417236328125	2457600.0	693.0	2342.0	62.0	2280.0	631.0	0.026473099914602904	0.08946608946608947	0.040856672158154854	0.7310697729234944	0.008539709649871904	0.02886002886002886	0.013179571663920923	453.5	1.608946608946609	1.0	0.11255411255411256	0.007215007215007215	0.8526900085397097	998.378736122972	WEIGHTED_MEAN
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	gap50_min80	0.35	1543829	799304	13943	100524	0.6588738240637642	0.991049396188916	0.7915235054429677	0.6338590494791667	0.9534232584635417	2457600	693	233	32	201	661	0.13733905579399142	0.046176046176046176	0.06911447084233262	0.7103214655490477	0.03862660944206009	0.012987012987012988	0.019438444924406047	284.0	1.02020202020202	1.0	0.017316017316017316	0.007215007215007215	0.0	10056.364806866954	chr1
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	gap50_min80	0.35	1543829.0	799304.0	13943.0	100524.0	0.6588738240637642	0.991049396188916	0.7915235054429677	0.6338590494791667	0.9534232584635417	2457600.0	693.0	233.0	32.0	201.0	661.0	0.13733905579399142	0.046176046176046176	0.06911447084233262	0.7103214655490477	0.03862660944206009	0.012987012987012988	0.019438444924406047	284.0	1.02020202020202	1.0	0.017316017316017316	0.007215007215007215	0.0	10056.364806866954	WEIGHTED_MEAN
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	gap100_min100	0.35	1544463	802753	13309	97075	0.6579978152841494	0.9914563877127076	0.7910206126113575	0.6338590494791667	0.9550846354166667	2457600	693	182	28	154	665	0.15384615384615385	0.04040404040404041	0.064	0.6972235066602167	0.03296703296703297	0.008658008658008658	0.013714285714285714	385.5	1.0086580086580086	1.0	0.008658008658008658	0.007215007215007215	0.0	12896.791208791208	chr1
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	gap100_min100	0.35	1544463.0	802753.0	13309.0	97075.0	0.6579978152841494	0.9914563877127076	0.7910206126113575	0.6338590494791667	0.9550846354166667	2457600.0	693.0	182.0	28.0	154.0	665.0	0.15384615384615385	0.04040404040404041	0.064	0.6972235066602167	0.03296703296703297	0.008658008658008658	0.013714285714285714	385.5	1.0086580086580086	1.0	0.008658008658008658	0.007215007215007215	0.0	12896.79120879121	WEIGHTED_MEAN
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	gap200_min100	0.35	1545640	812818	12132	87010	0.6553604092165305	0.9922119539958351	0.7893509829606534	0.6338590494791667	0.9596590169270833	2457600	693	149	21	128	672	0.14093959731543623	0.030303030303030304	0.0498812351543943	0.6958741253719973	0.020134228187919462	0.004329004329004329	0.007125890736342043	623.5	1.0057720057720059	1.0	0.007215007215007215	0.007215007215007215	0.0	15828.577181208053	chr1
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	gap200_min100	0.35	1545640.0	812818.0	12132.0	87010.0	0.6553604092165305	0.9922119539958351	0.7893509829606534	0.6338590494791667	0.9596590169270833	2457600.0	693.0	149.0	21.0	128.0	672.0	0.14093959731543623	0.030303030303030304	0.0498812351543943	0.6958741253719973	0.020134228187919462	0.004329004329004329	0.007125890736342043	623.5	1.0057720057720059	1.0	0.007215007215007215	0.007215007215007215	0.0	15828.577181208053	WEIGHTED_MEAN
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	hmm_penalty2	0.35	1531090	760995	26682	138833	0.6679900614506007	0.9828716911075561	0.7954009720361043	0.6338590494791667	0.9326517740885417	2457600	693	354	83	271	610	0.2344632768361582	0.11976911976911978	0.1585482330468004	0.7409066477279957	0.1016949152542373	0.05194805194805195	0.06876790830945559	90.5	1.0620490620490621	1.0	0.06349206349206349	0.027417027417027416	0.0847457627118644	6474.816384180791	chr1
PIPE-TEFM-EXTEND-20260620	generanno	4096	4096	triangular	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	600	hmm_penalty2	0.35	1531090.0	760995.0	26682.0	138833.0	0.6679900614506007	0.9828716911075562	0.7954009720361043	0.6338590494791667	0.9326517740885417	2457600.0	693.0	354.0	83.0	271.0	610.0	0.2344632768361582	0.11976911976911978	0.1585482330468004	0.7409066477279957	0.10169491525423731	0.05194805194805195	0.06876790830945559	90.5	1.0620490620490621	1.0	0.06349206349206349	0.027417027417027416	0.0847457627118644	6474.81638418079	WEIGHTED_MEAN
